class,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
bot,44446850,A Crítica,ACritica,148855,226430,112,1708,494,https://t.co/JYTNM90Fzm,,,"Manaus, Amazonas",False,False,True,http://pbs.twimg.com/profile_images/1212473766678323201/gLcH3REg_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1212473766678323201/gLcH3REg_normal.jpg,027CB0,False,E6E6E6,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,004D81,,False,False,False,True,False,"Para quem quer notícia todo dia, o dia todo. 

#CompartilheACrítica #CompartilheAVerdade",False,False,2009-06-03 20:19:30
bot,183948528,Adelle Onyango,ADELLEO,614683,278622,1507,8761,172,https://t.co/tUipH8YSR7,,,Kenya ,False,False,True,http://pbs.twimg.com/profile_images/1312997656688558082/PuIbio69_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1312997656688558082/PuIbio69_normal.jpg,000000,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,EDE15F,E81C4F,,False,False,False,True,False,BBC 100Women 2017 • Facebook Icon Of Change 2019 • 100 Influential Africans 2019• Podcaster - Legally Clueless • Founder Of Adelle Onyango Initiative,False,False,2010-08-28 08:32:23
bot,562540682,Aliando Syarief,AIiandoKEPO,692801,140531,0,0,0,https://t.co/KkPQyYicYH,,,indonesia,False,False,True,http://pbs.twimg.com/profile_images/897279564270809088/8pis5YJc_normal.jpg,False,https://abs.twimg.com/images/themes/theme10/bg.gif,4A66C1,https://pbs.twimg.com/profile_images/897279564270809088/8pis5YJc_normal.jpg,FFFFFF,False,0E0E0E,http://abs.twimg.com/images/themes/theme10/bg.gif,ABB8C2,93A644,,False,False,False,False,False,It's never too late to set things right.,False,False,2012-04-25 02:58:51
bot,321000402,الأهلي أولاً,ALAHLI_SC,105083,136565,1667,1345,249,,,,Jeddah,False,False,True,http://pbs.twimg.com/profile_images/935367089422065665/BM_FpoYK_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/935367089422065665/BM_FpoYK_normal.jpg,FFFFFF,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,4A913C,4A913C,,False,False,False,False,False,#الملكي #قلعة_الكؤوس #سفير_الوطن #الاسود,False,False,2011-06-20 21:30:01
bot,3023174739,APOLONIA LAPIEDRA,APOLONIAPORN,44114,718271,447,120100,1895,https://t.co/SkBuFMiK2a,,,"Barcelona, Madrid  Spain",True,False,False,http://pbs.twimg.com/profile_images/1227662740388503554/uoL0E8fO_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1227662740388503554/uoL0E8fO_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,True,False,ACTRESS | MODEL | INFLUENCER   https://t.co/19acujdxf7,False,False,2015-02-07 13:37:57
bot,373490841,AP Noticias,AP_Noticias,154175,309514,5086,2920,3769,https://t.co/2QmQWt57Nx,,,América Latina,False,False,False,http://pbs.twimg.com/profile_images/461991806083661824/dAuPRE6p_normal.png,False,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/461991806083661824/dAuPRE6p_normal.png,EEEEEE,False,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,A4A4A4,009999,,False,False,False,True,False,"La cobertura de @AP en español. Noticias, análisis y mucha pasión por la actualidad. Cuenta gestionada por los editores: https://t.co/qCzJCBsMNo",False,False,2011-09-14 17:33:00
bot,590316679,AP Sports,AP_Sports,213130,135365,3979,365,2786,https://t.co/WbrADmeYIn,,,,False,False,False,http://pbs.twimg.com/profile_images/2249747844/160X160_LOGO_normal.JPG,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/2249747844/160X160_LOGO_normal.JPG,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,333333,0084B4,,False,False,False,True,False,"The top sports stories and insights from the global staff of The @AP, breaking news since 1846.

Please also follow @AP_Top25, @AP_NFL and @AP_Deportes!",False,False,2012-05-25 21:00:31
bot,2222126594,I love You,iloveyousmileme,168916,117961,77,121634,243,,,,,True,False,True,http://pbs.twimg.com/profile_images/1170012208610328582/_LfH_8p2_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1170012208610328582/_LfH_8p2_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,True,False,False,,False,False,2013-11-29 22:48:00
bot,178118507,αℓαнм∂ι  (؏),AlahmadiAAFS,66752,88817,16585,27,25,,,,الأهلي & برشلونة,False,False,False,http://pbs.twimg.com/profile_images/1232057584993132544/YWIFvvYm_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/1232057584993132544/YWIFvvYm_normal.jpg,FFFFFF,False,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,990000,,False,False,False,False,False,سبحان الله وبحمده سبحان الله العظيم,False,False,2010-08-13 22:48:57
bot,96198639,Diana,About_Di,244747,16747,614,38854,93,,,,I❤️Sampa,False,False,True,http://pbs.twimg.com/profile_images/1077311600133050368/yaE5IPjm_normal.jpg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/1077311600133050368/yaE5IPjm_normal.jpg,5ED4DC,True,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,False,False,False,False,False,"Sou a favor da VIDA, da Educação, da Ética. Amo incondicionalmente os Animais.Tenho sérias restrições aos seres humanos cruéis,desonestos e espertos",False,False,2009-12-11 20:19:41
bot,2438311802,Reem,Adv_777,16994,70458,81411,137,37,,,,,True,False,False,http://pbs.twimg.com/profile_images/736348162793832448/sgweMQRq_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/736348162793832448/sgweMQRq_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,حيث يكون #الهلال 💙💙💙,False,False,2014-04-11 10:44:53
bot,30618215,Aesop Rock,AesopRockWins,21641,118574,0,35,1488,https://t.co/P48MxXSI7R,,,,False,False,False,http://pbs.twimg.com/profile_images/798421584981688320/ZvHRROyf_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/798421584981688320/ZvHRROyf_normal.jpg,BDDCAD,True,DDFFCC,http://abs.twimg.com/images/themes/theme1/bg.png,9AE4E8,0084B4,,False,False,False,True,False,,False,False,2009-04-12 07:10:19
bot,49536214,IG: AidilAkbarMadjid,AidilAKBAR,182547,100160,2038,2917,544,https://t.co/Iy7GSo37eG,,,CP Kinan081513911101,True,False,True,http://pbs.twimg.com/profile_images/1269296601073213440/DVtlnYD4_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1269296601073213440/DVtlnYD4_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Senior Financial Planner, Founder @Moneesa_id, @Rizkanna_id & @Bregaswaras_id, PPL holder, Gym enthusiast, books, movies, travelling, Food. CP Rony 085738132989",False,False,2009-06-22 04:28:35
bot,513112719,Akıncı Hareket,Ak_Hareket,96890,83853,66432,868,89,,,,Anadolu / TÜRKİYE,False,False,True,http://pbs.twimg.com/profile_images/1869647413/Ak_Hareket_normal.JPG,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/1869647413/Ak_Hareket_normal.JPG,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,False,False,False,False,False,"Akıncı Ruhu ile Birlik İçinde, Kardeşçe, Geçmiş Medeniyetimizin üzerine Geleceğimizi inşa ederek yürüyen dostların Asgari Buluşma Platformu. #Akıncılar",False,False,2012-03-03 12:18:58
bot,19622847,Akamai Technologies,Akamai,24655,112734,3002,3613,1452,http://t.co/cYtWJORUJm,,,"Cambridge, MA",False,False,True,http://pbs.twimg.com/profile_images/1281610858343403521/Rz6H-Osj_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1281610858343403521/Rz6H-Osj_normal.png,FFFFFF,True,999999,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0099CC,,False,False,False,True,False,"Akamai secures and delivers digital experiences for the world’s largest companies, keeping apps and experiences closer to users — and threats far away.",False,False,2009-01-27 22:58:24
bot,927351564,البوابة نيوز,AlBawabaNews,425819,187000,3,236,284,https://t.co/LPxxrINMU1,,,Egypt,True,False,False,http://pbs.twimg.com/profile_images/952607430038446081/fxDUtBIK_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/952607430038446081/fxDUtBIK_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,True,False,"‏‏البوابة نيوز موقع وجريدة يومية نعمل علي مدار 24 ساعة لنقل الخبر اليكم.
تابعونا علي فيس بوك من هنا 
https://t.co/e3V3bRVoCg‎‎",False,False,2012-11-05 10:49:59
bot,791202642043269120,عرب نامہ,SareAamRwp,0,4,0,0,0,,,,,True,False,False,http://pbs.twimg.com/profile_images/1080535385875406849/2AWxysl-_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/1080535385875406849/2AWxysl-_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2016-10-26 08:59:44
bot,1367759732,Alastair,Alastairkretser,18842,39085,268,782,26,,,,England,False,False,False,http://pbs.twimg.com/profile_images/1235633578916143105/ITzCBhIs_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1235633578916143105/ITzCBhIs_normal.jpg,000000,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,022330,ABB8C2,,False,False,True,False,False,"Travel, tech and stuff 😀
#WearAFaceCovering",False,False,2013-04-20 18:55:44
bot,144666448,Aleenforma Alejandro Gil,AleEnForma,70147,85252,84,59,447,https://t.co/iNr1Xdz3l3,,,Caracas,False,False,False,http://pbs.twimg.com/profile_images/1294370447610523648/-QOr2vDc_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1294370447610523648/-QOr2vDc_normal.jpg,000000,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,085D85,216C85,,False,False,False,False,False,Postgrado en Nutrición Deportiva. Fitness Trainer. Autor. Asesoría online: 📩asesorias@aleenforma.com,False,False,2010-05-17 00:20:47
bot,251967200,AllHipHopModels.com,AllHipHopModels,161965,58157,37558,15751,371,https://t.co/lUG0ePBBH1,,,"Atlanta, Ga",False,False,False,http://pbs.twimg.com/profile_images/522914224474173440/ssgKTuJ1_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/522914224474173440/ssgKTuJ1_normal.jpeg,FFFFFF,True,080808,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,C41322,,False,False,False,False,False,All Hip Hop Models is the most complete Directory of Hip Hop Models on the Internet.  OFFICIAL SPONSOR --  https://t.co/scaMjX3IAJ,False,False,2011-02-14 05:57:30
bot,244628228,El Amor es una Decisión,AmorUnaDecision,210930,136513,1436,4,311,https://t.co/ITCRammWly,,,"Santiago, Chile",False,False,False,http://pbs.twimg.com/profile_images/1271226251345264642/rY8melMb_normal.jpg,True,https://abs.twimg.com/images/themes/theme16/bg.gif,333333,https://pbs.twimg.com/profile_images/1271226251345264642/rY8melMb_normal.jpg,BDDCAD,False,DDFFCC,http://abs.twimg.com/images/themes/theme16/bg.gif,9AE4E8,0084B4,,False,False,False,False,False,"El Amor «Todo lo sufre, todo lo cree, todo lo espera, todo lo soporta.» {1 Corintios 13:7} ❤️ Ministerio ➡️ @adoradores Fundador ➡️ @MiguelNunezH",False,False,2011-01-29 19:13:08
bot,119166791,Amtrak,Amtrak,232718,175332,550,2213,2585,https://t.co/5gemU4Xdwx,,,Over 500 Destinations,False,False,False,http://pbs.twimg.com/profile_images/964530185423945729/LrRzvtHu_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,424242,https://pbs.twimg.com/profile_images/964530185423945729/LrRzvtHu_normal.jpg,FFFFFF,False,BFD3DB,http://abs.twimg.com/images/themes/theme1/bg.png,000000,056982,,False,False,False,True,False,Ride with #Amtrak and see where the train can take you. Tweet us! Social Customer Care is available 24/7.,False,False,2010-03-02 21:35:18
bot,610628629,Al Fahad 🇸🇦,Ana_Al_Fahad,11647,66342,1591,2360,34,https://t.co/Gf1t4ommAI,,,,False,False,False,http://pbs.twimg.com/profile_images/1124351410005532677/cuACAo_8_normal.jpg,False,https://abs.twimg.com/images/themes/theme14/bg.gif,000000,https://pbs.twimg.com/profile_images/1124351410005532677/cuACAo_8_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,000000,1B95E0,,False,False,False,False,False,كم هي كبيرة أساساتي,False,False,2012-06-17 08:19:17
bot,636533974,Anabelle Pync - Only Posting on OnlyFans,AnabellePync,78026,107740,24816,13750,649,https://t.co/jfBCfXYeHF,,,AnabellePync@gmail.com #BookMe,False,False,False,http://pbs.twimg.com/profile_images/974126608138362881/zOagIh9R_normal.jpg,False,https://abs.twimg.com/images/themes/theme11/bg.gif,000000,https://pbs.twimg.com/profile_images/974126608138362881/zOagIh9R_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,000000,F5ABB5,,False,False,False,False,False,18+ #BLM #Vegan #Secular #Domme #Model #RopeBunny #MILF Chat w me @ https://t.co/jfBCfXYeHF 👸🏼Submissives welcome https://t.co/nmcAdzzwoW LookOut4FAKES,False,False,2012-07-15 23:12:52
bot,866373247,Jhosis Vlogs,JhosisVlogs,87,82864,722,41,71,https://t.co/ByhU4lBOJx,,,,False,False,True,http://pbs.twimg.com/profile_images/1241422953725726724/1Z5eRJnk_normal.jpg,False,https://abs.twimg.com/images/themes/theme4/bg.gif,00B3FF,https://pbs.twimg.com/profile_images/1241422953725726724/1Z5eRJnk_normal.jpg,FFFFFF,True,E6D8BC,http://abs.twimg.com/images/themes/theme4/bg.gif,F2F32F,1B95E0,,True,False,False,False,False,"Cristiano y Evangelista.
Suscribete a mi canal de YouTube 💛",False,False,2012-10-07 13:56:10
bot,233522143,AnimeVoice,AnimeVoice,818682,74795,27248,2,920,,,,Amazon.co.jp associates,True,False,False,http://pbs.twimg.com/profile_images/973956824167624704/V9H735OP_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/973956824167624704/V9H735OP_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,アニメや声優、ゲーム、グッズ等の情報をひたすら配信します。新着情報のみをピックアップするLite版(サブアカウント)もよろしくお願いします。ツイートが多すぎると思ったらこちらへ→ @Anime_Voice,False,False,2011-01-03 13:07:49
bot,766852874,Anne Nishadi,Annenishadi,37658,19987,6561,837,92,http://t.co/6JrUs5TXNY,,,USA,False,False,False,http://pbs.twimg.com/profile_images/378800000751125651/81610929a4145763e727e58ca23d7ecc_normal.jpeg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/378800000751125651/81610929a4145763e727e58ca23d7ecc_normal.jpeg,FFFFFF,False,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,,False,False,False,False,False,"Hi, I am Anne Nishadi",False,False,2012-08-19 03:42:09
bot,184827671,Antena San Luis,AntenaSanLuis,267000,120830,350,916,419,https://t.co/oFKRQ4G121,,,"San Luis Potosí, SLP.",False,False,True,http://pbs.twimg.com/profile_images/1247228040641499143/vs8Cgvbb_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1247228040641499143/vs8Cgvbb_normal.jpg,FFFFFF,True,EFEFEF,http://abs.twimg.com/images/themes/theme1/bg.png,1B4B4F,009999,,False,False,False,False,False,"La plataforma informativa digital más potente del centro de #México / Av. Real de Lomas # 1005 4to, Piso Torre 2, Lomas 4ta. Sección, 78216 San Luis, S.L.P.",False,False,2010-08-30 15:47:01
bot,120816414,AppleInsider.ru,AppleInsider_ru,109849,108970,11,3,1180,https://t.co/zmxtdLVkHp,,,Россия,False,False,False,http://pbs.twimg.com/profile_images/614530413764190209/t-wmQtWw_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/614530413764190209/t-wmQtWw_normal.jpg,C0DEED,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,False,False,"Участники медиагруппы https://t.co/ntXGbiPAAc
https://t.co/XvqzRxv8sK",False,False,2010-03-07 17:00:01
bot,551507402,Appz That Rock!,AppzThatRock,82851,75956,25223,245,159,https://t.co/HWOcZXYxxf,,,The World.,False,False,True,http://pbs.twimg.com/profile_images/978878331054706690/gcOomKg4_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/978878331054706690/gcOomKg4_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,000000,000000,,False,False,False,False,False,"win great prizes,",False,False,2012-04-12 02:39:44
bot,310333445,felipe,AraguaTamanaco,163945,97036,102277,29687,115,,,,Venezuela,True,False,False,http://pbs.twimg.com/profile_images/1134920784911196162/uLOOxD7X_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1134920784911196162/uLOOxD7X_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Venezolano vivo en el estado Aragua amo mi país  😁😁😇😇,False,False,2011-06-03 15:32:04
bot,2302620180,أرقام العالمية,ArgaamIM,107491,229232,4,0,1061,http://t.co/sjQzaLMmv5,,,,False,False,False,http://pbs.twimg.com/profile_images/671642018930663424/1ubUug92_normal.png,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/671642018930663424/1ubUug92_normal.png,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,FA743E,,False,False,False,False,False,صفحة تابعة لموقع أرقام مختصة بمتابعة حركة أسواق الأسهم العالمية والسلع بما فيها الذهب والنفط، فضلا عن تطورات الاقتصاد العالمي.,False,False,2014-01-21 06:40:01
